SACC code(a),Country of citizenship(a),2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00
8404,Bahamas,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,10.0,0.0,40.0,10.0,10.0,10.0,10.0,30.0,80.0,10.0,10.0,10.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,50.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8405,Barbados,10.0,20.0,10.0,20.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,30.0,20.0,30.0,10.0,90.0,20.0,20.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,30.0,10.0,20.0,10.0,20.0,30.0,40.0,40.0,10.0,30.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8406,Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407,Cuba,20.0,10.0,30.0,20.0,20.0,30.0,20.0,20.0,20.0,30.0,40.0,20.0,20.0,30.0,20.0,20.0,30.0,40.0,50.0,40.0,30.0,20.0,40.0,60.0,30.0,30.0,40.0,40.0,50.0,20.0,10.0,30.0,20.0,30.0,40.0,30.0,30.0,30.0,30.0,40.0,40.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408,Dominica,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,20.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411,Dominican Republic,30.0,10.0,10.0,20.0,20.0,40.0,20.0,20.0,20.0,10.0,20.0,20.0,30.0,80.0,60.0,30.0,30.0,30.0,30.0,30.0,20.0,10.0,10.0,40.0,40.0,20.0,30.0,40.0,20.0,20.0,30.0,70.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8412,Grenada,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,20.0,20.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8413,Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414,Haiti,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8415,Jamaica,40.0,60.0,20.0,50.0,50.0,50.0,40.0,30.0,30.0,20.0,50.0,40.0,40.0,70.0,40.0,50.0,60.0,70.0,180.0,120.0,40.0,30.0,70.0,40.0,50.0,50.0,50.0,60.0,70.0,60.0,40.0,40.0,40.0,50.0,50.0,40.0,30.0,50.0,60.0,50.0,70.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,10.0,0.0,0.0,10.0,0.0,0.0
8416,Martinique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8417,Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8421,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8422,St Kitts and Nevis,10.0,10.0,10.0,20.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,20.0,0.0,0.0,10.0,10.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8423,St Lucia,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8424,St Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,30.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8425,Trinidad and Tobago,40.0,60.0,50.0,70.0,140.0,50.0,60.0,40.0,30.0,40.0,60.0,90.0,90.0,40.0,80.0,80.0,80.0,50.0,130.0,60.0,80.0,70.0,50.0,60.0,60.0,60.0,60.0,70.0,70.0,60.0,50.0,80.0,50.0,50.0,40.0,40.0,50.0,60.0,70.0,80.0,80.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426,Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427,"Virgin Islands, British",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428,"Virgin Islands, US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8431,St Barthelemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8432,St Martin (Fr),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8433,Bonaire/SE/Saba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8434,Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8435,Sint Maarten (Dutch part),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9101,Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9102,Burkina Faso,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9103,Cameroon,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,10.0,80.0,60.0,10.0,20.0,30.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9104,Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9105,Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9106,Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9107,Congo Republic of,10.0,0.0,20.0,0.0,10.0,10.0,0.0,10.0,20.0,0.0,10.0,10.0,10.0,10.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9108,Congo Democratic Republic of,40.0,70.0,50.0,40.0,30.0,50.0,50.0,80.0,40.0,70.0,30.0,90.0,80.0,50.0,60.0,70.0,70.0,40.0,100.0,130.0,150.0,130.0,130.0,250.0,140.0,290.0,260.0,200.0,220.0,360.0,140.0,240.0,150.0,140.0,210.0,170.0,150.0,180.0,160.0,150.0,170.0,120.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,10.0,10.0,20.0,0.0
9111,Côte d'Ivoire,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,0.0,10.0,20.0,20.0,10.0,10.0,10.0,0.0,20.0,10.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9112,Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9113,Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,Gambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9115,Ghana,140.0,130.0,150.0,120.0,130.0,150.0,130.0,120.0,110.0,130.0,200.0,90.0,170.0,150.0,100.0,140.0,170.0,170.0,340.0,160.0,120.0,130.0,140.0,140.0,120.0,140.0,250.0,160.0,140.0,180.0,130.0,130.0,120.0,140.0,160.0,160.0,150.0,110.0,150.0,170.0,190.0,200.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10,10.0,0.0,10.0,10.0,10.0,40.0,20.0
9116,Guinea,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,20.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
9117,Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9118,Liberia,30.0,30.0,10.0,10.0,30.0,50.0,30.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,0.0,20.0,10.0,10.0,10.0,20.0,10.0,40.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
9121,Mali,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9122,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9123,Niger,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9124,Nigeria,310.0,360.0,280.0,360.0,500.0,590.0,420.0,360.0,340.0,320.0,370.0,280.0,380.0,550.0,320.0,390.0,530.0,530.0,490.0,460.0,340.0,320.0,560.0,440.0,390.0,380.0,860.0,430.0,740.0,560.0,360.0,380.0,380.0,380.0,480.0,490.0,420.0,390.0,410.0,490.0,640.0,600.0,280.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,20,50.0,30.0,30.0,50.0,50.0,80.0,70.0
9125,Sao Tome/Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9126,Senegal,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,20.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9127,Sierra Leone,20.0,30.0,20.0,30.0,30.0,30.0,20.0,30.0,20.0,20.0,20.0,20.0,30.0,20.0,20.0,20.0,30.0,30.0,110.0,40.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,10.0,30.0,30.0,10.0,10.0,20.0,10.0,20.0,20.0,10.0,10.0,10.0,30.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
9128,Togo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9201,Angola,10.0,20.0,10.0,0.0,10.0,0.0,10.0,30.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9202,Botswana,30.0,70.0,50.0,100.0,100.0,90.0,60.0,50.0,90.0,70.0,70.0,50.0,80.0,40.0,40.0,100.0,150.0,80.0,90.0,80.0,50.0,40.0,70.0,70.0,70.0,80.0,70.0,100.0,120.0,70.0,40.0,60.0,70.0,60.0,100.0,70.0,80.0,80.0,80.0,100.0,130.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
9203,Burundi,20.0,20.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,20.0,10.0,30.0,10.0,30.0,20.0,30.0,10.0,20.0,30.0,30.0,20.0,20.0,30.0,30.0,40.0,20.0,10.0,20.0,10.0,30.0,30.0,40.0,30.0,50.0,40.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,10.0,0.0,0.0
9204,Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9205,Djibouti,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9206,Eritrea,40.0,50.0,70.0,20.0,40.0,70.0,70.0,50.0,60.0,110.0,40.0,60.0,170.0,50.0,40.0,40.0,40.0,80.0,70.0,60.0,100.0,60.0,60.0,90.0,110.0,60.0,40.0,50.0,80.0,100.0,50.0,70.0,60.0,70.0,90.0,180.0,80.0,140.0,80.0,50.0,70.0,210.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,10.0,0.0,0.0,10.0,10.0,10.0,0.0
